a,b,c,num_roots,root_1,root_2,root_3,root_4
12.151890186626613,-76.84539828749912,-54.99501086105019,2,0.1071301997695537,0.6099699775994363,,
-9.7650195047718,17.298849082867875,-24.627184557981497,2,-1.4487512360818648,0.1794681598220276,,
44.90760165549437,-53.34941843079803,37.400664718317934,3,-0.5257636885815927,8.278502516028357,9.65211157025592,
59.61191488456783,64.45157988529519,50.815789249378284,1,11.864136259988886,,,
52.502968731108226,-19.359403475882765,66.78276939610876,2,5.679356952345659,10.877926175293481,,
-4.71673377817019,69.12012678432593,56.925543186241924,2,-0.08028312943586836,0.8875153559355047,,
-10.7325658667347,-57.41529365269482,2.139674391972357,1,6.770663500721238,,,
-98.98971511112109,-71.22732347073288,39.426067038465895,1,8.403783304331848,,,
-53.71172699584965,-4.935482432088012,-13.244685521239807,1,0.44839195675636284,,,
-33.34449534058508,14.369881478532399,83.02629517022953,1,3.3076612983354625,,,
-12.574675782115108,69.23503372024962,88.525467194216,1,1.2984175480490376,,,
-71.66315809887524,-4.232339660689055,-52.428092631186644,0,,,,
-80.0029231976253,82.398497026951,-26.044787694322412,1,-0.4499389111332457,,,
-57.19222590772315,41.04661278316133,47.831144855750395,2,-0.09656284981863648,1.2195414931887971,,
61.45244604943698,-26.193433426146306,-11.139498137111591,2,4.961855304107609,11.114562526939906,,
-3.346400138193184,-18.798491777813275,86.5547341711155,1,5.115970572287047,,,
-46.45555461245854,-41.105764707293616,-60.174174221244,2,1.4581388508446935,5.40957278678755,,
2.281082248127486,-60.26773480968222,39.63307565059833,2,-0.4972302222111462,-0.1669674497479036,,
42.308266399154014,-99.96235518444094,7.444056542736921,0,,,,
-37.51757663907511,-89.88152655298343,-72.5892084528259,1,8.277467855165892,,,
-39.031832496118746,92.37575789531576,14.329555329196264,2,-0.1677411670924158,0.3223106651490393,,
11.675140045465081,-22.197284563626262,-99.38801441618219,1,8.845199508536654,,,
-6.221299607842723,41.266200590550525,26.221924430388,2,-0.1540981769176106,0.7726401344641364,,
-26.83506477796833,-97.07822261194022,-68.03634648700789,1,8.362344620798906,,,
-50.753062327325196,-98.06243235962988,-89.07517694731555,2,0.8556203192398364,8.650083079731711,,
67.43092162827944,20.862519624250165,-99.38549820005773,1,11.80779324416116,,,
34.0014852649537,23.484528822470963,45.72859482427909,2,1.8167454788948931,10.823445690577486,,
-9.201407382054615,8.560858503669255,-19.367162418867178,2,-1.8459452246506356,0.23248145722218574,,
-59.72510383947862,-9.513019599345029,-0.4976813115616041,1,3.1216990693600786,,,
-66.9891344075523,-12.776115613308425,-77.98240402864374,1,0.06479132787514637,,,
-21.538637325958288,-92.0933282327927,41.63040543678724,1,8.450013097041426,,,
24.897470797988742,-78.66230436232517,-5.877266799544056,0,,,,
52.82174401832804,-54.15009697002387,39.17562514521178,3,-0.5629295002595686,8.217535038291706,10.010562607239551,
16.00537839746643,-16.838680786828576,-32.86061203584922,1,9.2924345653466,,,
-1.2676395018822895,85.76037768176288,33.62949049216639,2,-0.11649651663376229,0.4937407275174709,,
33.86938726332338,-62.60618922543601,-49.76416023302763,2,0.11809395889974798,0.6818847864826246,,
-19.972237507103753,52.17838436008224,53.29160060636995,2,-0.0865607070339991,1.0826854851303322,,
-72.71293248196129,-13.693703429296612,-53.767376509790225,0,,,,
-56.23374304278326,36.99201992809596,-90.24937865251029,0,,,,
-6.5698607568037914,-67.19881336872857,-43.378278456736254,1,6.608552912556865,,,
-44.656900636060385,54.96488006680678,20.799746446134094,2,-0.16689563238662697,0.5424959530860897,,
-66.50784127686269,-24.182286388213893,88.92445754569766,1,6.137551996588774,,,
67.04816256457786,54.79050779449939,53.10461212580575,1,11.949271002926068,,,
-95.14913822592257,77.39761889738563,-73.19484638000966,0,,,,
-20.924745039802993,-41.04188021601682,-37.43210014973315,1,5.670174177058957,,,
84.57245093350112,-68.67918445597245,30.478292956513584,2,9.217834749915609,10.326499353428252,,
-65.64907166402864,46.763281409905574,-82.6489792250922,0,,,,
9.167048428243385,-55.121217757688214,-97.68169524200732,1,1.8193039259819435,,,
36.83826770496512,58.33069669424984,-69.71891571091176,1,11.286974205358108,,,
31.874750581246314,18.77092388014796,92.56237238607605,1,10.640747371674834,,,
-98.95108768952967,8.280823077293675,38.85074967553077,1,2.6513469079589598,,,
-33.11580867723238,4.637466183679151,-55.08830475104174,0,,,,
-59.68730368159812,23.337485653631028,19.163270819599877,2,-0.2081842592121954,0.9930007408875847,,
-70.82884951346864,15.245754985378767,76.46327170172988,1,3.1157566241014805,,,
45.80145784456404,90.74383144159957,-42.68898183708934,1,11.733611329870998,,,
-23.687989679472498,-9.777896251442563,89.07648552027769,1,5.104623722288997,,,
-25.872595697975974,-78.68644317990281,0.10395371718039392,1,8.013077757681296,,,
50.14720430460575,72.82625495505289,33.3336085369671,1,11.70806293567442,,,
47.97412586281131,37.31396581712998,55.67068853206108,1,11.392254084198314,,,
98.59907717393452,99.78637228357643,-57.593120857028126,1,12.717630961157779,,,
7.341440111310926,-99.59050719872664,-59.075590347432126,2,0.10266717991431255,0.48958423932134354,,
-15.88782015367347,31.766199638349235,65.0429053241439,1,1.9008756827843085,,,
-96.37431955995636,65.11781171674448,52.21535929806775,1,0.8784717286283585,,,
-53.97608599770596,59.265409143914404,-3.860192761766479,2,-0.32465048945903496,0.2594010660227728,,
29.018548407716537,64.48690082958046,-96.82899482111367,1,11.043702859850882,,,
-13.922032532914264,33.0199729460914,6.847209562275136,2,-0.29932239725316767,0.501742751472237,,
-5.600164877105862,29.06719445460173,-49.18866032547484,2,-1.6448897668058275,0.09583723938446177,,
37.41948780534974,58.32752281266893,-86.92512510199751,1,11.316476618024051,,,
-78.40814476970972,-45.46949267262372,-50.512522116564185,1,6.029124239193784,,,
70.33492345904546,12.543393421693128,18.066576873346698,1,11.71201134122721,,,
97.32472487525553,-0.030879847758469303,-89.87081577388061,1,12.108810789925338,,,
14.512467802170947,-51.84577923176435,-16.341359353182817,0,,,,
13.918900623265152,-86.38484107037084,78.42376077876531,1,-0.8468843090898176,,,
-55.09213839620264,92.94550072832781,21.722329780750126,2,-0.14289431055346852,0.37594641438405024,,
-85.96354858629441,39.53505296352697,-28.331007081474844,2,-0.8499879092752941,0.14646401103438694,,
-49.29495654811631,-81.75450086280651,1.3078020997143058,1,8.425777406295003,,,
60.65798079323257,-74.528495804227,-60.946741462112364,1,0.7307301861764878,,,
72.01514560329399,-8.393172883431465,-88.46493813661984,1,11.6320556239072,,,
-36.51491142059711,2.1087933097420297,38.39159476308869,1,3.19310486505841,,,
13.212125868643954,-59.187031094506914,82.46294544809732,2,-1.3762411906834562,-0.06346978126026583,,
-89.08408717207521,46.35962370125883,30.04417783849105,1,0.7763669667395106,,,
-45.00356167120421,60.17743497773718,17.862003934169547,2,-0.17586044018224295,0.47092889061119664,,
89.85777597181306,51.20002148025114,-12.896817042345399,1,12.329460334491749,,,
17.30951046448792,32.829091367032404,17.799765669277946,2,0.7395137938534774,10.038903163793204,,
-23.3390394754192,1.1415224008375136,17.18624153493198,2,-0.28565819001854165,2.5087156875727628,,
92.77334834752628,94.58790389816187,4.291890014773481,1,12.596528096057979,,,
-47.35367795240404,16.62056517720829,0.04772454729620179,2,-0.5426397980079871,0.543998288183419,,
-83.99995611101463,-93.57745614989703,-56.084778899033026,1,8.834145853974508,,,
-67.26125070955634,72.2008751186837,78.6973910392241,1,1.1305782927650314,,,
83.00035477552457,-85.4903659619807,-7.919380626400807,0,,,,
63.916187485286244,5.01510761955879,66.56573119718097,1,11.470649587624404,,,
64.52624622167579,-61.39291462332557,68.11678023887542,0,,,,
59.95227686581768,-92.5222487805894,83.54598209847288,1,-0.8456959956702599,,,
-36.22740471463728,4.7258560865738986,93.4907742508089,1,4.181584943881781,,,
1.9340085954484776,-75.86860954668704,73.80295986461525,2,-0.9133998695773681,-0.07270838379838782,,
-15.894295519125334,-96.69409277441213,68.97805713100995,1,8.423348180659,,,
53.353581743436116,-3.1665833551383304,55.22144704760426,1,11.14072663563998,,,
38.061076988349775,54.43324406194174,44.89522534169137,1,11.231472650423328,,,
-24.678427672013736,33.78802951124553,-8.101164705879583,2,-0.5205698582721936,0.282257587094917,,
98.03515799829152,22.18706210246184,-45.396512047425475,1,12.263949876326095,,,
-26.53382381267544,-68.52615183659559,-94.69227459993317,1,7.011425608541836,,,
-82.37269383784411,77.00353256429102,-14.995895251731906,2,-0.36978795662508723,0.1753336354242011,,
-48.94932601071731,4.050336858918668,-44.86035216693698,0,,,,
92.33583675081469,35.12187227671155,2.6039657654422177,1,12.251249107687535,,,
-28.01738299298271,-85.45411655923758,21.293460040407485,1,8.35822615180498,,,
92.9003141119364,98.67705667183142,-30.0518295689985,1,12.630443970956714,,,
69.96084924011201,-93.94530386320011,-67.69517926612438,0,,,,
-10.245457847223971,98.34289222164723,55.021123990860985,2,-0.07966142732187506,0.6350639757683091,,
-96.24479886576964,86.42219655400592,4.9518110524307435,1,0.2706644756329675,,,
55.01516004622571,-2.7084725500145845,20.316289694640965,1,11.225267123252376,,,
-93.28519558903199,-20.336378243868914,8.123532272132138,1,4.695064702833661,,,
84.37675794007822,5.910340360793964,-14.502191709156321,1,11.91821786868323,,,
39.17140361465514,-89.4406421332083,-0.15343759285542102,0,,,,
4.067381054543695,-13.05601515504411,4.922248570061383,2,4.333965161922024,6.792045327626005,,
57.22230872243943,65.25097314196991,-13.542748902251134,1,11.851161137474849,,,
21.424018803042387,16.95096892555512,-39.84062461458109,1,10.218880444609873,,,
33.061672626084885,-79.49741930302142,-35.802071231690434,0,,,,
56.92314192816803,33.88574927814714,-99.34367244074784,1,11.687259332865315,,,
18.86881160947511,-61.2069671516486,95.33815712173043,2,-1.568830556128752,-0.05430982477210573,,
63.16846362205164,-69.50111086030242,-46.098189977238356,3,0.5290290031468412,8.632229569369168,10.01571935348661,
-42.557456919280746,53.675707890309575,-12.089651601989203,2,-0.43708379052093144,0.21246971395276967,,
-75.55094349082403,87.53636427199447,7.289245857120363,2,-0.2009729110130793,0.2839603636736339,,
-98.22423110711628,73.3517191330064,35.753597662873936,2,-0.11345986712346491,0.5982048494196247,,
71.70839807391867,82.48885297698332,-35.63640304358826,1,12.237163440617302,,,
27.296266873749374,72.97910713208017,85.2343697040156,1,10.912792904643625,,,
-54.04989251863812,22.056537795103992,-92.34641235961651,0,,,,
-96.6051231953591,68.27826329368796,41.67364137949259,2,-0.10271462380092822,0.7082365442316813,,
56.77947609169618,-83.85831280503085,18.22452200062459,0,,,,
60.49919496983534,-44.38782920567035,26.058465551525533,2,7.146189333991875,10.677502367786957,,
71.19677521941419,-60.17367366710242,90.87232291177234,2,9.306584696201702,9.96166902569034,,
35.1621288439721,-23.80612778689175,-73.79691089688833,1,10.424937453152971,,,
71.8262256905325,59.95037221940444,-86.12313499576625,1,12.138207357130023,,,
86.86086388376823,82.55972674718477,33.075454079613564,1,12.443939301409682,,,
-25.27127866136365,94.7584733091657,-25.691084626978288,1,-0.4019801639654011,,,
-92.71636313868532,95.05775646069534,-68.73749173251068,0,,,,
-34.23269340712927,83.67175982736903,33.846139194281655,2,-0.11507450066367769,0.5176961190091734,,
-92.56136571558058,1.3675480755926284,65.73888056284171,1,3.937976793547833,,,
90.22222069592709,70.72488241139683,-25.535854935664393,1,12.45274728038863,,,
-48.32754738464538,57.16255078484982,-73.03534735230564,0,,,,
77.31224136566021,34.80667583804065,8.34240635028487,1,12.019155925458245,,,
65.51725381605233,-74.71427418691825,-82.19111017168277,2,8.725179927839346,9.984878048558613,,
68.58833104577755,-30.014007212822015,-48.97878042817603,2,1.692242472933611,11.267699763470796,,
6.894776845215689,-77.35185657145816,38.50986882963126,0,,,,
-61.658778384580096,-69.38792996490015,93.11255886747571,1,8.453889746525107,,,
-75.70307497862734,82.45779895232685,51.376884933594845,1,0.7045661307846774,,,
-88.96854224483712,-94.39562560730353,-66.22761081781267,1,8.841728905264054,,,
-90.61578586411996,-79.60148789903421,-40.55509450205237,1,8.326313709162003,,,
58.98157165496123,57.771730571027376,23.578381282437434,1,11.82294976317409,,,
21.66723107111057,8.470165117558581,84.82608569040902,2,3.8227862024616246,9.975293751697633,,
64.7657419250194,3.426676522755523,83.39463474695314,1,11.456304213826531,,,
85.2737471861414,9.443693400511432,6.1265860032247765,1,11.948012839003962,,,
-19.398601085219248,38.06945739753049,-47.700724518473606,1,-1.297259302085108,,,
-40.96670811068361,-32.97090822861839,87.82491774063242,1,6.606474696665175,,,
69.46862059305046,85.92574209489618,-26.149038756243016,1,12.212069005397137,,,
-3.96227706429515,2.8593801943231245,-8.672137411176273,2,-1.8357864637761563,0.47434831500077906,,
3.125251492818504,56.32539868135063,40.43707200400712,2,0.8280456170752953,7.952822322266143,,
90.42872567395663,-87.94314365439908,-5.5801347301274395,0,,,,
87.68685624640769,55.53835070934452,-57.1592947783778,1,12.346402637503504,,,
-70.36660906150412,-7.373905450262774,72.55975054963189,1,4.747166772285229,,,
-0.8819826655559693,-27.07342957420802,-24.17010160411901,2,0.7514538087040796,3.3002665524328307,,
-70.97602159007974,88.90595794706549,25.031716660539672,2,-0.13503541834673943,0.41576950543436514,,
-37.62867419198093,-48.726465241256925,-9.802191590468269,1,6.653476191161587,,,
-46.02067639364662,73.97924125955942,-24.46532934088774,2,-0.47250213110356143,0.14266373481488565,,
-73.22609125209677,-93.15042974420622,63.04881205411896,1,9.222571848043348,,,
-80.62052497070236,-76.61755372540004,6.8387942285837555,1,8.416514290356936,,,
91.24861430488302,-72.7341545345896,-84.09954559224472,2,8.216403157738446,10.87409339791359,,
-46.2434359216856,-96.68652503143393,-52.58526199886695,1,8.703254942180575,,,
40.01667730193166,-21.63509040960736,-79.58640273188753,1,10.653089361061557,,,
30.0626170001159,-54.64813613767543,-83.0847267856337,2,6.885693040435301,9.385928023572697,,
-78.20668821444228,68.66252168395958,-62.16833091923992,1,-0.9675589030409251,,,
74.91920636073246,22.938913240724123,-21.171893294363265,2,-1.0722948965159258,11.90865692926074,,
-96.54415133105223,33.392427198567034,-65.08929554268157,0,,,,
31.83377562819798,-73.52151654077805,34.76613658000278,0,,,,
26.4729669028267,-3.631282026091598,-79.31753923053675,1,10.31351745889231,,,
-44.79567300147742,-28.040238648004422,-17.076062454509476,1,4.914645689562932,,,
80.08881064725375,41.36079282887428,-91.70335489513192,1,12.16393891091043,,,
-25.05963525615209,-27.34247492371855,-71.66273250468463,0,,,,
77.70017635297475,57.11374953725452,9.500178275738147,1,12.172443226852977,,,
6.380318270547813,21.841946095076725,66.10697552182128,1,8.426431504890804,,,
-30.486160332240964,-42.801159305230875,-9.672800350856225,1,6.22247767531699,,,
-27.290106704961946,69.8187128609423,-71.27816585177933,1,-1.0704194908966846,,,
-6.794898751177203,-42.356588177175134,48.90252778585869,2,-1.0723950368278636,6.210086722908944,,
-61.06604783004641,26.143582728945614,55.47889150891254,1,1.9380014167462563,,,
-7.244543382456037,-65.66411459965657,-75.85787966364161,1,6.399672843744838,,,
68.05107794673751,-60.106481809997426,-9.939864735984628,2,8.037871964361832,10.508753605028433,,
17.503568235000078,-48.81997379301693,-79.13729901725586,3,1.6435785403762906,6.558343559344556,8.471873822615343,
72.35861868994955,-2.9074583479003158,49.36168138153738,2,3.9773836635229816,11.5720702687061,,
-51.20391870762433,35.389641031447994,31.549707336418663,1,1.0024628012625503,,,
-79.507113764635,78.60610142154754,-13.763834665474107,0,,,,
74.98076822243993,63.55315282970784,-58.29670822165751,1,12.199009958696104,,,
21.81610413627919,9.730315022490643,-2.3119917163609616,1,10.117992971230333,,,
-21.961845941442924,-0.37365696250677427,-85.46451659246527,0,,,,
-50.19163941821632,63.126453227512044,-18.815835372632762,2,-0.46645889969376503,0.16930747747523886,,
8.568806401013362,-35.11833000053615,-27.149101707059174,1,0.46335328399399056,,,
-74.01315904125376,-64.08347091578868,-91.50761457531979,1,6.999736632469594,,,
47.981594788729566,13.337553495730315,-86.5425284025404,1,11.296327998437462,,,
-30.876846686824265,87.31889675740305,-97.17165679307848,2,-1.1457101132290333,0.049257721516341384,,
-68.30973802000425,-11.979606006430043,-29.30185297958181,0,,,,
-78.73665658175494,-35.49768503685211,-90.32162917320392,0,,,,
41.5007155752797,-2.2020264376054532,-51.551592872575846,1,10.917347237753608,,,
-27.85231852887955,2.2670085601962597,-1.7664103985159718,2,-1.3460479754720065,0.9873904717934845,,
15.114868943848547,58.00766383237337,-92.77408345981881,1,10.17497496090682,,,
-91.13157208224743,2.4842864196318315,-22.142222020686543,0,,,,
76.85675963865712,-39.95199760778976,-4.567526741665229,1,11.216182827545733,,,
7.409695308885489,10.72453088416152,75.8922193106323,2,3.5315801062101304,8.416051972168956,,
-0.9097319409629323,-68.77341054205021,62.12111475858906,1,5.520183295180703,,,
-77.71862218964891,82.20049862126348,-32.73403280196743,1,0.11782589879958119,,,
43.82722830140984,-93.11726214550163,62.55241477211104,2,-0.5817025022778841,-0.09269057805829947,,
-20.058109268486547,-85.77860059137534,34.558531320760366,1,8.218899511185334,,,
85.84105400775073,-60.55350386628358,25.96901315285929,2,8.34281637316863,10.828508216302078,,
7.184949743349778,-8.647874082727558,-90.37011392278865,1,8.377768820427104,,,
-21.960698625990617,-64.00593662731437,89.92162133358828,1,7.817832771414592,,,
29.581712658375437,7.181627686116054,88.32345078845563,2,3.975507680273676,10.399922912196109,,
-94.85988048810172,-51.29269500604012,12.14944254617485,1,7.15547852545155,,,
-15.281208943609403,-87.90049575534296,27.604635295605817,1,8.078824594223544,,,
45.88080249885507,-0.11355557164751673,3.528211402268955,2,1.8714196356203217,11.021739232582538,,
-2.287940580684067,-88.82469775534034,-29.02718333103507,1,6.449338579769291,,,
-80.31246701508006,0.7791623192491492,-50.470484250632985,0,,,,
12.739115503166222,47.118215315359734,-40.27642397010265,1,9.824695755735874,,,
-96.02921351406799,55.829825194735406,-4.0505541331378625,2,-0.3374179715515167,0.2649236594800958,,
-88.20206591756354,72.83040090709301,19.260132796690364,1,0.424780490141577,,,
71.71791067043706,46.88988679082227,86.6600567491412,2,1.7877338009663397,11.96240877412301,,
67.6242835687633,76.94081403297442,81.77958505218396,1,12.081356410664382,,,
39.842160456732834,86.50404033114188,60.80905254963278,1,11.488262633255083,,,
-91.42850227987987,90.5001860681029,-7.797849477464558,2,-0.2819552015514581,0.19578944139045196,,
-5.266038241427262,31.24070125428222,-1.01891602196571,2,-0.41757068331277963,0.3790243549996129,,
-11.282508233734024,1.7558241072022973,34.1455941898126,1,3.055774687652227,,,
27.429854224445236,-42.58553771234603,-39.1644027300492,1,9.516764131819537,,,
-5.234792286130219,52.963630179320106,40.915287415760496,2,-0.10765058210181863,0.8614911727085367,,
-48.34495269111223,-4.766467556724829,26.671898673991066,1,3.5365436974657394,,,
72.68046401966592,-62.59290165194309,-25.2149966193018,2,8.05829195617812,10.600234444389123,,
-35.0179330023908,64.11449300876457,-60.82296721437612,1,-1.0099712048578013,,,
-63.66362302432302,-31.424894876962806,97.08718115369521,1,6.65524886602231,,,
17.646862055712642,-57.81304156895477,-56.27835975884252,1,0.8854053461035577,,,
-94.10871782993799,22.452927554694213,71.49017874299591,1,2.5378091625936468,,,
-26.27786315470624,96.38972092208675,25.255244163848968,2,-0.13182062094710198,0.39284265907942173,,
-11.038418765203083,59.589405942612814,-3.8000349788342103,2,-0.3235975722756385,0.25852875152541166,,
-54.16651120195688,-93.72353344530084,29.3147489263065,1,8.98245460512986,,,
53.26378186088343,-56.96673092899329,34.95754688659636,3,-0.22634971501849074,8.469358126758095,9.875097708282963,
-72.10962948385247,12.820649766600045,-59.97560791738381,0,,,,
45.60336940955596,-11.96586949775702,96.7319836197097,1,10.741154500864868,,,
-83.80379553156145,-84.19867719359043,-81.66265551111958,1,8.28815386861403,,,
76.39851630471128,83.91596701205981,0.14323828404867456,1,12.307166335617906,,,
10.180477360562268,-53.90502420790126,-78.25434459903103,1,1.434098365151143,,,
33.89626381670805,-42.72237006882027,-57.482305478736336,3,1.3053406341772475,5.915940434177836,9.946801608883671,
31.044434752604346,-23.674586615795356,56.50194683297114,2,5.948899282981328,9.992426113552218,,
-10.688770958666606,17.202885442379422,84.57431433181452,1,3.1202822173143265,,,
-82.63969322556382,99.4502844400321,-92.52463503795036,0,,,,
93.19528280989384,8.62673982765707,13.852830534021887,1,12.052475959034796,,,
-98.74590066845566,31.281757843809732,-75.33798054670054,0,,,,
-59.83603855829678,63.81961453103217,33.77808182849207,1,0.6458583086433731,,,
-20.757215830394273,-2.9835709163573254,-78.14877265089282,0,,,,
-87.03033348060502,-83.6475638203569,-45.677634359799924,1,8.475137218561157,,,
