a,b,c,num_roots,root_1,root_2,root_3
86.05082002598053,-95.40717321929108,-56.61254958089499,0,,,
-91.2067089210047,69.57055759011314,-78.2712870513822,0,,,
16.788085622559624,-75.42406494562364,28.37573180546582,0,,,
-87.98936688365839,14.471438787110946,-64.18619882201044,0,,,
70.29428245162612,-90.37961702822197,22.114635851100118,0,,,
-73.38403697717979,-35.81933380273996,-86.26954821402097,0,,,
66.70095242607262,-71.10367488915934,15.43272206944739,0,,,
-20.913331188735928,-24.07048604825759,-59.267238684417656,0,,,
-39.74449201478745,-19.7802762990114,-62.47425626899423,0,,,
-52.22071773340318,-3.1138864520877885,-49.99142614807346,0,,,
-85.14171196487683,91.22501724880978,-6.020407976547015,0,,,
41.128036672152945,-71.30592126762107,-25.544188916213262,0,,,
52.341490084705164,-71.53185036495589,58.963493696771565,0,,,
92.8376229939833,-71.38672350998812,79.23122643909015,0,,,
-52.25231539461708,35.58091694849672,-66.98860364119876,0,,,
-45.36610682943161,-27.013912509451423,-80.27768356831102,0,,,
-49.01999262884325,-23.599037273592472,-62.07485755219218,0,,,
33.38337800149675,-60.7569792223198,20.213736596583544,0,,,
1.0798695003803482,-52.96188068806151,27.518769966026312,0,,,
89.94689470775819,-93.74175697462223,75.09644955359936,0,,,
65.92264351743307,-90.18548625427101,5.162818047510842,0,,,
82.77723442210194,-90.22029782134555,32.10752907055654,0,,,
25.617122208073305,-45.66260499356196,76.57781392431262,0,,,
-89.64824240541502,-25.317793541976762,-69.57926109518607,0,,,
-99.59607463057748,-21.705322184505714,-78.47037480425698,0,,,
-92.70216116209883,-16.941588526727113,-41.34332178727289,0,,,
14.469860621596741,-77.69400110336233,-11.01377684651137,0,,,
-45.756870333524134,-11.81304961968872,-76.19539289167854,0,,,
-79.063765754705,-9.64847259144921,-19.414686544118354,0,,,
-59.0623423922509,-0.6554962071847692,-64.6535500954806,0,,,
84.48380351833296,-93.32116152918444,-37.10208030631963,0,,,
55.458119420562824,-77.60567224080606,38.6457766347644,0,,,
-14.91167771953883,-21.74463139862146,-54.02011679443617,0,,,
9.895097755780636,-85.79304230869182,-31.992564813115475,0,,,
69.9203616768004,-94.19412768182514,7.9642255873962675,0,,,
24.841230284644332,-52.43093870013473,75.9347662693546,0,,,
-23.344833209125593,13.801958875760945,-54.839020858750764,0,,,
-99.15525679601159,-8.408255027780642,-48.0056068444096,0,,,
-32.551175178155646,-27.736199049104314,-78.35530096476597,0,,,
-87.22130028201178,23.266512344456803,-92.8245120628417,0,,,
-97.85804313855616,-23.368047064438933,-64.69440760460768,0,,,
-66.83739648286435,-14.435573662300062,-85.33072379318097,0,,,
11.455510560590575,-40.944183903681704,4.251422434106544,0,,,
91.89999791597788,-99.88793491135775,-40.685200481154446,0,,,
87.36403237232638,-76.34870063889497,-6.528198136323637,0,,,
80.7251743831497,-88.47712488720158,30.490101718070385,0,,,
-76.3835107604915,2.023946426069001,-88.9158581482673,0,,,
-93.99957251797298,-3.408713331671831,-72.69761621061393,0,,,
-99.72550107890372,-8.624932662023866,-51.12474002919558,0,,,
-42.5597369208879,-18.329249326316944,-95.9214628361303,0,,,
52.801710534560954,-66.0254595645379,13.463291022808965,0,,,
-46.403477822440166,23.428166049612,-82.76845505308026,0,,,
-38.09523024863102,11.249652451261527,-97.83438478310498,0,,,
52.750807837394746,-68.36141949499664,-2.7528792182302864,0,,,
23.543908321740446,-94.06739774070891,-28.373924690824115,0,,,
41.471291880032915,-74.29691035192756,-8.20166010815786,0,,,
-93.49446936939647,21.237502551858746,-28.020755656494888,0,,,
-79.89677393519652,4.2596137319286465,-98.34307347240927,0,,,
-58.66716438898643,29.78458171815177,-85.23624758023223,0,,,
65.17567489222114,-77.21196615589787,-1.3424692135595384,0,,,
85.41391002477299,-84.51373736531458,31.104211292051275,0,,,
-97.54673695700613,33.05078013332785,-79.61240766757776,0,,,
13.11969490447269,-65.80601433915558,18.72232071383766,0,,,
73.1171672384639,-63.19778644829108,81.02465491050683,0,,,
55.530172789491104,-80.99275450643775,18.796413088342746,0,,,
-46.30041060455492,14.748344076349863,-95.75469645362051,0,,,
11.141448687888754,-39.21715743391596,25.825259902044717,0,,,
79.63547103938238,-81.1767026790353,-5.4439160048100455,0,,,
2.892603023533158,-96.64538069696906,-21.26610784730376,0,,,
85.75006921998612,-82.9602953814475,-59.09378449181841,0,,,
-70.57888345879326,74.1331146143719,-76.870607690705,0,,,
-47.851291438638,-1.8684422579290816,-93.94116866759417,0,,,
-73.8618986387366,0.2561430057527181,-24.635839510816805,0,,,
85.91392979185912,-90.28573273206169,-51.098715600781205,0,,,
-30.168233019546562,-28.512393259045265,-91.6593757709246,0,,,
-63.23604543248826,21.00848469933061,-73.38668045844481,0,,,
-92.79086225759845,5.428601220737361,-97.91154794963236,0,,,
-65.5366127368695,-22.609600290441655,-67.34048555613667,0,,,
-48.84678104160602,22.659875882711944,-61.87380637313573,0,,,
-22.48263178144887,2.9843065505067656,-75.26715914693408,0,,,
82.77104784519749,-90.60547100975465,-99.87972672252347,0,,,
25.127299740597465,-60.95473007490395,-1.9661829162368694,0,,,
0.475257696321818,-83.18203045815105,11.78537257213983,0,,,
-67.77722703569036,-18.047819808059586,-39.737163738218854,0,,,
-63.45741376003144,87.35675389976785,-49.03283785994517,0,,,
-81.50019975377714,39.438798210907855,-94.38541402167633,0,,,
1.807164016100038,-45.31080253276636,25.11169326974274,0,,,
-71.00964297853076,76.61681191817533,-49.90936985451735,0,,,
92.84875090677151,-73.94689038621219,99.08526382790951,0,,,
-65.92373313339243,52.16828651315859,-48.015127856406735,0,,,
-53.83352569114632,87.78349519898737,-83.87467847011862,0,,,
9.802222037641117,-92.56512277008177,-6.259145758800733,0,,,
30.30036590227876,-79.028305785416,-18.945572300692426,0,,,
-83.06687737526688,-27.475558152185897,-93.84763190938803,0,,,
5.785899865875366,-55.30793190475698,-0.3069646709975338,0,,,
3.2006652221261866,-11.039228170138626,36.827302452431354,0,,,
22.52651334439102,-77.49775702088559,-3.4025556286470193,0,,,
25.158013169904912,-69.10394558791006,-24.672992330617795,0,,,
-76.54278608763536,22.905160552396353,-80.8247725099428,0,,,
-40.31433314615364,1.7628038216287445,-95.93389662447184,0,,,
94.03750112183833,-75.56157851843044,78.52175532136103,0,,,
-50.458138486911494,-4.189566764078467,-49.08037798694187,0,,,
-92.58816093224023,-18.730544068289223,-98.36687334724725,0,,,
77.6690099436621,-94.60157437395442,-39.87548090537112,0,,,
0.2017742463472194,-70.34487184609127,1.9024120538254863,0,,,
73.43441866968172,-88.90853328717827,-99.66265940557824,0,,,
88.6012102520618,-84.03062186496437,-53.632874534578015,0,,,
-68.13815602685027,1.763534912231024,-85.07503072189257,0,,,
-85.65289085989892,-22.70902837004516,-66.30867098492914,0,,,
-16.17334088518101,2.9476660631501117,-76.42585247947538,0,,,
-66.42060565519246,68.241240338834,-99.66875128692283,0,,,
44.079721227146116,-98.88028193625385,31.4473595553443,0,,,
-91.68997674303823,-14.642600581232678,-38.5422519160576,0,,,
-83.21066285808425,68.28577689450648,-61.09897991501161,0,,,
-37.14664108281933,37.202710433514085,-81.05585099585792,0,,,
96.96115067798499,-94.41926411580476,-74.81156304183854,0,,,
83.64715063558208,-98.38501480171414,-35.66854152113046,0,,,
74.08964296046692,-89.54860895300827,-90.67603248563003,0,,,
-19.694305934296928,22.845290954218523,-82.0866585712465,0,,,
-70.62936353129624,84.93776071450203,-52.553331944494005,0,,,
24.480851578550755,-56.311366300198465,-22.26189454618708,0,,,
84.73138508435949,-82.39902357220113,64.22348277273788,0,,,
14.886074746854327,-87.2629081111304,-32.51371311206592,0,,,
-29.677719309977093,-24.162545396076275,-90.58404323099789,0,,,
11.8693431999779,-58.05183415309458,-26.80381714651958,0,,,
-31.010783332132586,21.754876808404244,-92.79495209788689,0,,,
69.50448668050065,-87.86174246021609,27.822716629945553,0,,,
22.048779512995885,-54.109846862232146,51.22094152858718,0,,,
-87.44476020441161,18.05230730558467,-95.61660860171645,0,,,
-97.43182582213832,77.92782988060524,-82.65654069800954,0,,,
-47.78682064032225,-25.137397002152095,-83.36349853865708,0,,,
-60.776874858843996,8.35061344921133,-85.98285377642682,0,,,
-60.059157834288236,-5.018012406382333,-80.74965189428833,0,,,
-45.71079832697818,1.4962361211755981,-95.56885497203598,0,,,
22.00279083956458,-85.16998858042038,-12.28627630904433,0,,,
-49.5547978573039,-8.16238938914986,-50.65050339193746,0,,,
98.15151553828059,-83.51806179127188,99.33882188214704,0,,,
34.5538938274113,-91.78454993737579,11.317398855352545,0,,,
76.9864694233656,-93.60379560233187,-9.55135606031481,0,,,
-53.82218963620933,3.533963605731283,-58.81791031644432,0,,,
66.17188268565161,-81.05592956944403,84.36242063518502,0,,,
28.74830317072956,-55.328726494673155,91.64396806619371,0,,,
69.445631408659,-74.3660607444856,58.81625537059756,0,,,
-73.29979993552188,-14.25589995301284,-32.82706579361931,0,,,
97.38513950362453,-94.8577487355651,64.61960021656141,0,,,
-50.7150572663094,8.668683720433567,-91.20181675559031,0,,,
84.51004366698851,-78.43608666172244,-8.549743092154593,0,,,
94.08625694441066,-68.83224775211691,87.30448998293261,0,,,
-48.51229539169908,33.9347713104321,-64.88468350862715,0,,,
68.31120411956223,-83.43236331974259,20.516790674139116,0,,,
9.227638435538932,-85.78544241884218,-11.42907845184926,0,,,
66.60604582990646,-92.02311602405067,37.02211429212268,0,,,
-83.17960532873734,77.34306900814505,-33.3038781861577,0,,,
-44.59531099791647,5.370767396096454,-67.0734893826827,0,,,
11.212494123705463,-46.93587479949475,18.689747298701164,0,,,
-26.87076042698684,-11.665631932428756,-49.518439884237495,0,,,
-14.596000598278946,22.886550133813554,-98.5612379316966,0,,,
-88.1344489033193,4.110291753525841,-89.52922470976449,0,,,
29.60937068038836,-99.34299299114413,32.277814172752485,0,,,
70.29376261874047,-85.12386912541072,-3.417708859565516,0,,,
-92.97370559911062,66.63011375735613,-62.890119465457886,0,,,
-92.90645932048179,78.8048769554502,-91.31315371387574,0,,,
75.22981916363618,-69.32613484250292,34.71797680640074,0,,,
66.44849936621287,-65.41540354593354,61.81422198348814,0,,,
87.93147890187099,-93.74236885544003,-31.11416039917543,0,,,
42.63693915327109,-92.52930668884811,32.97287888464682,0,,,
11.449879211054736,-55.13756766651083,-10.220379469938102,0,,,
-46.37325018751497,21.066650798134724,-69.03864863310957,0,,,
-26.349444467347794,25.02897877794652,-83.67579132602839,0,,,
-30.328408222307736,-29.356079438299986,-92.8026722048208,0,,,
94.12528859263074,-89.16551426791631,20.552877787847468,0,,,
64.50744268681599,-84.51957143211064,-99.74088349068025,0,,,
73.61306450691185,-68.18113403786465,46.307986123040614,0,,,
-84.5252623245587,17.44336921469676,-87.40986638155846,0,,,
40.876000539871214,-98.09910767621469,5.872403886885991,0,,,
53.8713384596528,-82.7334473943961,39.00941652465919,0,,,
64.67020566376944,-93.49732233141648,64.58021114780495,0,,,
-38.86926093791709,3.3063021611170473,-33.81011914475511,0,,,
-58.43019878419391,-26.98453649922181,-57.66916858073841,0,,,
-40.954695667071775,-14.355648075343531,-51.58578852378896,0,,,
-59.97876162024165,-5.957671496479633,-99.08366715127235,0,,,
-50.15347166641302,-18.25951880277641,-98.04645736097453,0,,,
57.91058816108661,-76.85880603111097,31.606476273845786,0,,,
63.558839137943664,-73.2044721021705,-5.007038258490781,0,,,
55.71321989783422,-66.89656278483498,-9.915638279476791,0,,,
87.62313986313693,-98.97866501353145,83.44302500245593,0,,,
-82.03268498759331,-3.909118651240018,-54.59181073731227,0,,,
44.66875449845824,-67.69471072438921,1.9294446603712823,0,,,
-81.37391380566723,26.15618835098892,-92.17073532174909,0,,,
74.52400476187404,-81.8566832346121,56.81671883357049,0,,,
13.623617234882479,-95.73505544643656,-1.245351110640458,0,,,
19.75207817613429,-95.53719766054476,2.7511163609031275,0,,,
-80.1206536199221,-13.56893776567729,-60.55743161260547,0,,,
-74.48141532472172,31.442645717471287,-80.77283468341786,0,,,
10.40216052588583,-56.76126861527755,13.105211422577057,0,,,
-8.055388760887784,10.410595895304242,-97.59521436047469,0,,,
-32.8578090037714,-8.994331632624174,-36.10813603787886,0,,,
9.096791606974385,-59.57979375334206,-2.1801744796289046,0,,,
13.46048783209124,-90.36160840573628,0.1367133294796874,0,,,
-47.137359624130504,-19.977546762968768,-68.02988667939304,0,,,
-85.32532473684604,-13.742311221816973,-70.87082381300343,0,,,
57.85044882192243,-76.56196411513965,-59.70992542867477,0,,,
-64.29642134576868,63.36727982129764,-86.79427148114773,0,,,
65.78558101856702,-76.07788974917146,96.84518880515557,0,,,
81.19118751135488,-96.02277372428884,6.062196917725093,0,,,
59.50919369138838,-65.78273928787894,97.1067868340192,0,,,
-23.205514542450302,-37.27891784152659,-94.39859660159449,0,,,
-16.610449820049244,34.73840756614863,-91.38546605606541,0,,,
-37.07743716921244,-10.451681477774821,-28.90042927589258,0,,,
27.167891037867562,-79.53978440274287,-19.70577264428961,0,,,
-89.1501233630043,16.199786069847644,-76.06312524435279,0,,,
70.43683875004317,-94.05363799683637,-43.099235580865106,0,,,
-58.14006552901676,69.72678148466058,-41.7814985646628,0,,,
-84.69900204747616,66.64786471353183,-98.59163429222555,0,,,
-93.57901041154781,2.321772558144297,-85.23346676798708,0,,,
72.37823467409694,-80.35355104903591,-54.31034171957614,0,,,
-34.8941726648287,14.063231234966288,-73.70835279329171,0,,,
-97.83953397776288,96.19333817307772,-18.66076289957297,0,,,
-74.43249711867787,61.83861345085222,-65.78588863271018,0,,,
53.04475102916153,-90.82841452755189,15.8793982351082,0,,,
0.3537540971231268,-41.62473468087617,-1.725579269819666,0,,,
17.117912771423182,-47.776513596284076,-21.805176069793063,0,,,
95.58948414410384,-87.01766612584314,64.40800211086975,0,,,
5.89712133239757,-41.63340013803012,-15.4317222129984,0,,,
-92.25756379288757,-0.23681077002712936,-33.34463645769603,0,,,
70.78989575639953,-65.40939406039531,70.16516964314205,0,,,
-17.241847906903708,13.42779894920836,-80.24103756944108,0,,,
70.89446933031833,-63.74163105106179,92.20696528806795,0,,,
-53.77615923003349,-13.735417152378183,-67.25379570703569,0,,,
18.590845619190908,-39.90553570922919,37.89320377057961,0,,,
-75.95783492867152,47.23719209774207,-92.98719629340206,0,,,
-89.01623113798875,-23.81530367127094,-87.96876924506576,0,,,
-13.6201717700567,-3.375140755682682,-92.60004558704813,0,,,
39.906992105574226,-53.392171412163016,90.75376908123,0,,,
-44.18884437291113,-1.3785340028644955,-56.99883372531171,0,,,
11.646399375203377,-26.536318537571525,92.95718056422683,0,,,
2.1142404134280257,-73.50903727627784,-11.539868836284795,0,,,
-98.24744116399664,33.59351802947592,-97.26551729460029,0,,,
-63.08179474280615,73.49202177676784,-83.23947043175683,0,,,
-86.25250020339834,-17.31459870074843,-51.252361303739846,0,,,
42.34857495214133,-51.0752544091579,78.49339299246108,0,,,
4.867195976225758,-63.079652734701575,9.083972486765845,0,,,
76.26712380224889,-81.80270469870496,7.582512430432375,0,,,
-65.54119373647156,44.00040581272941,-97.03672466314323,0,,,
41.13338446849475,-96.67938096579236,26.67013593263605,0,,,
15.493686685535657,-69.41445991175219,-12.919996804294298,0,,,
-76.68534926223309,-13.299549118325181,-42.6544719725108,0,,,
60.23702083800744,-92.25330779902477,74.4000522925206,0,,,
47.21298241837872,-73.4423181962224,11.103578344942221,0,,,
24.15970215001193,-98.60291671107461,-23.97952746483707,0,,,
88.6674570207285,-91.45623297819905,29.753989048881824,0,,,
74.1089486488524,-90.50535096635353,-25.401813385639073,0,,,
-86.63409338421249,-6.399393721268853,-67.28856543582522,0,,,
-73.21945389736486,12.681574588476785,-90.83668084847251,0,,,
-87.6207779191617,24.238098775768503,-89.51463294499338,0,,,
-76.98303828935198,28.713630895466057,-89.13616987219328,0,,,
-52.35441738867721,4.478090808558899,-68.2701958312864,0,,,
-78.515305176234,93.06158336790689,-80.82405063099539,0,,,
98.00604804116935,-77.14554428260622,91.88982827958681,0,,,
-62.290996502518034,7.469528539322345,-36.65703653166792,0,,,
11.729530054357728,-96.39845868715406,36.496234771944614,0,,,
-55.77557735605525,8.1895547097681,-83.44816142712006,0,,,
48.41421147402167,-63.929710023588314,48.86502006239524,0,,,
29.7776641537439,-60.3696982436458,-55.15406621224395,0,,,
25.17590655115576,-72.22756762396673,3.3127711439601804,0,,,
-65.50550383493253,3.9970004843204343,-89.5862658589086,0,,,
46.820528711460696,-99.39283790737095,32.650282157600664,0,,,
-87.90907424410513,-20.808852957226787,-96.4827365943466,0,,,
61.55020294560516,-85.44279398652377,-9.36381594187381,0,,,
-41.22521461707549,-6.217552651573222,-49.82997086555145,0,,,
-85.42654293072339,45.45855376922945,-98.43856259019803,0,,,
56.54501514800976,-87.74700410437426,-23.782378799466073,0,,,
15.055538433911497,-98.41314500832468,10.260758128561754,0,,,
10.387451733983166,-81.8979178673233,34.44433933427764,0,,,
-88.83218158873292,-3.3249735260276525,-34.8507544287475,0,,,
11.793299942017876,-44.941665861171785,-30.586557402764726,0,,,
-58.18273200407671,10.952266715226266,-28.106226002895163,0,,,
0.8267463949590104,-25.866937542787237,97.120623190919,0,,,
18.43935156803196,-95.34583400697178,22.658642000040974,0,,,
63.417349998504434,-73.32054184805068,82.21792469714957,0,,,
32.468890050199064,-63.35681479011268,28.085504455978572,0,,,
-92.52612244933447,66.1466781010523,-88.68535380027258,0,,,
-97.2769222221249,-6.144984738750803,-53.029035056126126,0,,,
-69.86799585510998,20.604967150833332,-71.6573027657297,0,,,
4.800143230571208,-83.41225082768355,18.202864770519756,0,,,
-41.310608279225704,17.623999935466415,-70.50255762770136,0,,,
-42.651858556640335,-19.449808130653512,-43.122579609012575,0,,,
82.3218349967364,-99.87225559095765,-45.209395616657886,0,,,
-48.97185031789415,-0.4283570262728187,-78.83174482698048,0,,,
-16.41827781651004,-5.721444153659738,-73.65617123224489,0,,,
-52.77025920519613,7.395292567760303,-91.33125501724176,0,,,
-71.86436312073117,-34.64945772045209,-97.68684272809995,0,,,
46.452475368612255,-77.68544632295897,-21.088964910020813,0,,,
3.5251821405847927,-60.72795997182803,12.21738515267461,0,,,
52.173378496123604,-98.23348736531045,40.419824361814264,0,,,
36.35263314427488,-63.56304855159149,-50.72550029532748,0,,,
49.384418005429765,-59.1600590494038,88.48670076444792,0,,,
90.61382963119458,-99.91315279965049,-74.20762890112056,0,,,
-73.3420603711045,54.300777573822124,-74.99529803812213,0,,,
-44.62347576856289,-33.765383393421274,-81.4665761914876,0,,,
-74.7158541369896,73.43634608523541,-81.39475134825047,0,,,
66.94037603273281,-98.27421268043763,-41.84687971662176,0,,,
-96.56198056492995,-6.5971500012588224,-32.15715207174301,0,,,
-90.15593569772375,-24.221450809525138,-85.45677917970842,0,,,
-75.8207289180685,1.463572632397936,-74.15689533573897,0,,,
-44.66563610871821,-4.991845053649491,-79.98822871379359,0,,,
59.27610255974709,-79.91436036139127,81.76676303488473,0,,,
-87.7603320338265,89.46328508459705,-91.72004816417314,0,,,
-84.43579737838895,46.63348185986569,-66.22590597648721,0,,,
8.789361589979737,-86.24868709012155,-32.458729385438055,0,,,
-38.915964680123906,-34.60044078024136,-95.10701654670986,0,,,
44.83764484227501,-82.50757387954496,-92.99808573556669,0,,,
55.15655474801741,-71.3720202308084,77.97519326256021,0,,,
-33.38303206742532,-12.904063441884084,-55.49540855171098,0,,,
-41.325220728388246,15.406125983174256,-66.15003274874498,0,,,
-29.550624544796953,7.3518869011401256,-30.583299276002318,0,,,
-83.47772704043159,93.95970176818003,-50.10531127259728,0,,,
36.21931210506884,-77.26305778747546,-2.9155015239739734,0,,,
-98.41966881802753,-7.7236964509832085,-82.87321801646672,0,,,
92.95678313847992,-79.12376734900883,-11.909836085519032,0,,,
4.763414397076504,-50.391254274959564,13.26156470311739,0,,,
-91.51159579771719,88.24894397442549,-20.77561986746421,0,,,
-13.14161720444944,-11.453214843982762,-71.20395440523453,0,,,
43.13192350113475,-60.8994547065107,30.276619467888487,0,,,
-28.227521931650745,6.241882189229719,-58.38966794670426,0,,,
-39.0870530364299,57.660503434640795,-78.25361939053113,0,,,
-56.16868632094318,80.53515973353196,-80.9141501948709,0,,,
27.176318535910404,-53.59294360973905,22.18979084159698,0,,,
-67.16489750548511,-6.383196360720866,-66.15688523370456,0,,,
40.98896684601363,-78.92051246282723,23.896466112662008,0,,,
97.16349954527314,-85.72960203841176,33.48323336419874,0,,,
58.533108834023295,-96.14292672667591,30.686974615288264,0,,,
44.90883246796273,-98.1753679591882,2.8247310986442065,0,,,
-29.358778580113555,24.962716412288643,-97.97638652076041,0,,,
-4.7150055996360685,-9.095735944258276,-99.1452431654169,0,,,
-73.41167819925431,60.08958992874904,-98.56826682080826,0,,,
44.03152471072398,-67.61277851653267,34.735425908734086,0,,,
10.735814939956324,-93.4422517818011,42.5760473678175,0,,,
-10.174605072239018,-19.69720498198777,-60.244167155387785,0,,,
43.15838310563751,-59.37999776227938,51.485366851095414,0,,,
-63.71434013025097,4.416662573002927,-97.05739616669898,0,,,
-38.32056831050432,93.64480004235432,-74.36336642510939,0,,,
-96.79350774667475,26.711163693462826,-38.59027611161372,0,,,
-57.87675665708703,20.932217603723014,-55.748373636424375,0,,,
-13.473448233444628,-14.11678123399942,-88.093886053009,0,,,
75.4785607582437,-84.44459572020489,-39.949505332398246,0,,,
-67.19141336160061,24.258940843099364,-49.86195152359787,0,,,
89.91839473004973,-79.81510131657919,-1.056162993092058,0,,,
-21.077379849572498,6.771914413677371,-44.88317254563481,0,,,
91.47837052262031,-82.53780478908992,73.63942639098346,0,,,
-62.91523170991973,34.97880562756652,-76.95140409479816,0,,,
-3.950986191672068,-15.521138456146733,-85.5126091963335,0,,,
-79.41160033866555,16.94554608400307,-36.43578373452681,0,,,
80.86328779612522,-99.8261315393198,92.25251694094996,0,,,
-58.73881694578833,3.5671330325258044,-50.21659219680665,0,,,
-15.859659956253026,-10.261025285949765,-77.95211039443872,0,,,
-27.692304292119818,-7.552042595053932,-86.29236548584585,0,,,
-84.33422202515146,69.51937958058099,-75.07363876418714,0,,,
-60.9663643322266,-15.92298266702057,-87.49102412688201,0,,,
97.56205855262795,-95.45044624633354,-24.376725148990563,0,,,
-75.25283972031312,-22.064943916961433,-42.768787060583314,0,,,
80.45089970146746,-98.14312419783191,87.67550807671797,0,,,
-22.385909337968357,22.214451172137718,-87.65542800828567,0,,,
-51.38232025055511,19.275822388089956,-54.215552924166445,0,,,
-41.950606952752324,54.21880153773575,-94.84061184999257,0,,,
-63.9919327376431,46.70271323648534,-68.64725486604124,0,,,
59.010674702173695,-78.89535319773712,97.00819244670731,0,,,
95.77445599944913,-95.71185341127462,-61.77227089870683,0,,,
-30.07805969620314,20.439016232118725,-76.36609741463988,0,,,
-99.42088505695428,-22.652249487835817,-60.31983021474563,0,,,
78.88849597952637,-99.60883310832429,-30.145869708511697,0,,,
68.3401709330526,-79.31336239780691,-25.533712720787438,0,,,
87.4428702125074,-69.51626916425072,71.86259926066553,0,,,
-66.77564313099025,23.99478278684213,-68.28911856382258,0,,,
55.135582329496756,-61.541477505771766,69.13557154974978,0,,,
-93.1860139726574,61.10037768238543,-83.877867122795,0,,,
-80.2422557028768,96.09146986636709,-99.80273059915162,0,,,
8.637013901801627,-57.92600239030723,28.733262649739967,0,,,
-64.3118421480183,54.76194101703413,-92.8633109034739,0,,,
83.85062097375051,-99.89547332934185,-30.41919683272043,0,,,
36.320421248881864,-92.5789805151525,-38.41059208679414,0,,,
58.84891727379025,-87.54404333197685,80.9385305815799,0,,,
7.867201624792308,-27.312745314957688,82.9168025387187,0,,,
4.742805248259763,-93.79637107693723,4.1740793084143135,0,,,
